date,AAPL,MSFT,AMZN,GOOGL,META,TSLA,NVDA,JPM,V,JNJ
2015-05-14,29.165653,42.621727,21.614,27.46,81.37,16.273333,5.132726,52.711285,66.27146,81.50575
2015-05-13,28.500689,41.663788,21.3435,26.9745,78.44,16.212,5.050757,52.288315,64.99337,80.48123
2015-05-12,28.467894,41.42321,21.551,26.9365,77.46,16.316,5.0218267,52.16063,64.91776,80.4172
2015-05-11,28.570805,41.44071,21.6425,27.289,78.01,15.966,4.9736094,52.232452,65.22964,80.865425
2015-05-08,28.864836,41.773144,21.6845,27.4475,78.51,15.774,5.0206213,52.264374,65.65493,81.217606
2015-05-07,28.331055,40.854572,21.344,27.102,78.425,15.786667,5.42203,51.474304,62.923637,79.76887
2015-05-06,28.157618,40.48714,20.955,26.754,78.1,15.362,5.3280063,51.011433,62.06361,79.37666
2015-05-05,28.33556,41.64192,21.0595,27.15225,77.56,15.53,5.31113,51.3945,62.337685,79.6408
2015-05-04,28.988766,42.20181,21.152,27.642,78.81,15.367333,5.45096,51.649876,61.978554,80.321144
2015-05-01,29.045076,42.564865,21.1435,27.558,78.99,15.068666,5.484712,50.764038,62.15812,80.14506
2015-04-30,28.189152,42.551743,21.089,27.4385,78.77,15.07,5.350909,50.484722,62.422745,79.40067
2015-04-29,28.97525,42.91917,21.4685,28.0695,80.465,15.496667,5.33765,50.756058,63.6419,80.353165
2015-04-28,29.407717,43.00228,21.4655,28.2185,80.68,15.365334,5.377429,50.085693,63.103203,80.63331
2015-04-27,29.878475,42.018097,21.928,28.306,81.91,15.4366665,5.3521147,49.750515,63.41508,80.50524
2015-04-24,29.344648,41.878124,22.255,28.683,81.53,14.5616665,5.31113,49.958008,63.77421,80.90545
2015-04-23,29.20725,37.915142,19.4995,27.873,82.41,14.573334,5.3569365,50.11762,64.00103,80.409195
2015-04-22,28.970745,37.604576,19.49,27.459,84.63,14.6293335,5.3786345,50.229343,64.27511,80.38518
2015-04-21,28.58558,37.298386,19.559,27.14625,83.62,13.960667,5.3171573,49.72657,61.761185,80.28113
2015-04-20,28.740997,37.53459,19.4755,27.2265,83.09,13.684667,5.3255954,50.468758,61.165783,80.20909
2015-04-17,28.099056,36.40606,18.778,26.637,80.775,13.786,5.3521147,50.14954,60.976765,79.704834
2015-04-16,28.4189,36.882843,19.302,27.176,82.31,13.78,5.42203,50.92365,62.04471,79.87292
2015-04-15,28.5563,36.96595,19.1725,27.052,82.705,13.855333,5.455782,51.24287,62.073063,80.52125
2015-04-14,28.448181,36.43668,19.2555,26.989,83.515,13.830667,5.3906884,50.30915,61.9313,80.457214
2015-04-13,28.572065,36.53291,19.118,27.432,83.01,13.985333,5.436495,49.535038,62.00691,80.48123
2015-04-10,28.628376,36.497917,19.1325,27.427,82.04,14.06,5.487123,49.23976,62.69682,81.68985
2015-04-09,28.506744,36.287956,19.177,27.401,82.17,14.006,5.4304676,49.05621,62.791325,81.10555
2015-04-08,28.290512,36.235466,19.06,27.442,82.275,13.8446665,5.308719,48.721027,62.84803,80.16907
2015-04-07,28.382862,36.3317,18.7205,27.243,82.32,13.55,5.2701454,48.561417,62.186474,80.12105
2015-04-06,28.684687,36.344822,18.852,27.1975,82.44,13.54,5.2231336,48.258156,61.619423,79.36866
2015-04-02,28.227444,35.24691,18.6125,27.0655,81.555,12.733334,5.077276,48.29806,61.70448,79.75285
2015-04-01,27.986433,35.623085,18.51275,27.4745,81.665,12.506,5.0652223,47.84317,61.60052,79.36066
2015-03-31,28.026978,35.566223,18.605,27.735,82.215,12.584666,5.0447297,48.025505,61.81789,80.52125
2015-03-30,28.46395,35.833046,18.7295,28.05675,83.195,12.704667,5.1761217,48.326756,62.05416,81.28164
2015-03-27,27.76119,35.841793,18.528,27.8775,83.3,12.333333,5.154424,47.20896,61.94075,80.31314
2015-03-26,27.984182,36.051754,18.3675,28.182,83.01,12.693666,5.0543733,47.201035,61.988007,80.15306
2015-03-25,27.790472,36.270462,18.548,28.35,82.92,12.953333,5.072455,47.256527,62.120316,80.31314
2015-03-24,28.536026,37.530216,18.7045,28.877,85.31,13.448,5.400332,47.930374,63.41508,81.60981
2015-03-23,28.653152,37.49085,18.7555,28.2685,84.43,13.308666,5.4750686,48.46945,63.39618,82.42622
2015-03-20,28.358086,37.51272,18.9245,28.2475,83.8,13.205334,5.658294,48.953037,63.708057,81.96199
2015-03-19,28.717348,36.992195,18.662,28.1835,82.75,13.043333,5.5968175,48.517017,63.141006,81.3937
2015-03-18,28.936958,37.180283,18.75675,28.308,80.91,13.380667,5.513643,48.953037,63.242603,81.2096
2015-03-17,28.614862,36.476048,18.596,27.8805,79.365,12.982,5.605255,48.842052,62.493626,79.95296
2015-03-16,28.144104,36.357944,18.6675,28.082,78.07,13.046667,5.537751,49.032314,63.56157,80.88944
2015-03-13,27.837774,36.200474,18.529,27.65,78.05,12.578667,5.4726577,48.358467,62.618847,79.40868
2015-03-12,28.031483,35.885536,18.712,28.0585,78.93,12.738,5.4654255,48.651787,63.693882,79.90494
2015-03-11,27.533695,36.725372,18.3185,27.7845,77.57,12.916,5.516053,47.755966,62.552692,78.69631
2015-03-10,28.044996,36.769115,18.4755,27.9925,77.55,12.688,5.5437784,47.533993,62.659016,79.66481
2015-03-09,28.637386,37.486473,18.928,28.705,79.44,12.725333,5.45096,48.75485,64.12862,80.569275
2015-03-06,28.515755,37.057808,19.0045,28.645,80.005,12.925333,5.436495,48.271263,63.637177,80.12905
2015-03-05,28.47296,37.713932,19.3915,29.07175,81.21,13.375334,5.511232,49.151226,64.76891,82.05804
2015-03-04,28.952726,37.665813,19.136,28.9165,80.895,13.4956665,5.4075646,49.254288,64.67913,81.36168
2015-03-03,29.137424,37.86265,19.2305,28.93975,79.6,13.304,5.347293,49.127445,65.04535,81.91396
2015-03-02,29.07661,38.38755,19.28275,28.751,79.75,13.155,5.447344,48.96889,65.7518,82.618324
2015-02-27,28.934706,38.361305,19.008,28.1315,78.97,13.556,5.3183627,48.58044,64.10263,82.05003
2015-02-26,29.375057,38.540646,19.24,27.9645,80.41,13.812667,5.3521147,48.818268,64.67913,82.28215
2015-02-25,29.009037,38.48378,19.2685,27.3665,79.56,13.584,5.33765,48.46945,64.50429,81.0095
2015-02-24,29.770357,38.571266,18.9295,26.9325,78.45,13.607333,5.3786345,48.21577,64.3767,80.60129
2015-02-23,29.95731,38.623753,19.007,26.75,78.84,13.822333,5.322194,47.050407,64.50429,80.18508
2015-02-20,29.167833,38.36568,19.183,27.09,79.895,14.474,5.364224,47.40715,64.50192,80.24911
2015-02-19,28.932455,38.055115,18.94975,27.3225,79.42,14.113667,5.3257966,46.955276,63.58047,80.04245
2015-02-18,28.992144,38.08136,18.6685,27.1325,76.71,13.630667,5.3125873,47.066265,63.585197,79.45425
2015-02-17,28.792803,38.1251,18.7715,27.2505,75.6,13.623333,5.373831,47.64498,63.99867,79.835785
2015-02-13,28.62387,38.107727,19.0915,27.558,75.74,13.584666,5.3582196,47.304092,63.705692,79.184
2015-02-12,28.48422,37.43018,18.8585,27.3005,76.23,13.525333,5.355818,47.224815,64.00812,78.24606
2015-02-11,28.128338,36.81344,18.757,26.9,76.51,14.1866665,4.997963,46.273502,62.84567,79.78809
2015-02-10,27.484142,37.00454,18.64975,27.008,75.19,14.419333,5.0315866,46.344852,62.392845,79.764244
2015-02-09,26.966084,36.796066,18.528,26.464,74.44,14.498667,4.894689,45.837482,62.607464,79.31117
2015-02-06,26.788141,36.839497,18.714,26.69375,74.47,14.490666,4.8994927,45.89298,63.06972,80.36039
2015-02-05,27.015636,36.874245,18.6945,26.4915,75.615,14.732667,4.919907,45.005085,64.10272,81.4414
2015-02-04,26.824928,36.344364,18.2375,26.305,75.63,14.57,4.8418517,44.695908,62.473034,80.567055
2015-02-03,26.620756,36.13589,18.1775,26.665,75.4,14.557333,4.829843,44.965446,61.27022,81.4414
2015-02-02,26.61627,35.85792,18.2235,26.61,74.99,14.062667,4.712159,43.974495,60.22071,80.14578
2015-01-30,26.286455,35.09351,17.7265,26.8775,75.91,13.573334,4.6124883,43.110382,60.119297,79.59733
2015-01-29,26.676847,36.492035,15.589,25.6615,78.0,13.68,4.7505865,44.133045,58.48961,81.377815
2015-01-28,25.871382,35.779743,15.1955,25.6215,76.24,13.291333,4.6377063,43.403706,58.10282,80.66244
2015-01-27,24.487057,37.05666,15.3375,26.0595,75.78,13.732,4.714561,44.55321,59.194786,81.1473
2015-01-26,25.375538,40.835293,15.483,26.836,77.495,13.77,4.9511294,45.005085,60.501366,81.28243
2015-01-23,25.348614,40.982964,15.6195,27.0975,77.83,13.419333,4.9739456,44.933735,60.916454,81.23474
2015-01-22,25.218483,40.93953,15.516,26.865,77.65,13.441334,4.9595356,45.655148,60.753723,82.47472
2015-01-21,24.579046,39.888462,14.8625,26.0195,76.74,13.104667,4.8754754,44.307453,60.67825,80.99628
2015-01-20,24.392824,40.29673,14.472,25.497,76.24,12.795333,4.8082275,44.164757,60.57448,80.51141
2015-01-16,23.780312,40.16643,14.537,25.52275,75.18,12.871333,4.7938175,44.339165,60.12873,82.69728
2015-01-15,23.966534,39.506256,14.3475,25.2005,74.05,12.791333,4.7073555,43.593967,59.699493,81.46525
2015-01-14,24.635138,39.918865,14.6635,25.2965,76.28,12.846,4.7409797,45.036793,60.2726,82.66549
2015-01-13,24.72937,40.266327,14.737,25.09,76.45,13.616667,4.7205653,46.6461,61.503708,83.26958
2015-01-12,24.511738,40.479145,14.5705,24.853,76.72,13.480667,4.728971,46.638172,61.324467,83.1265
2015-01-09,25.130981,40.99165,14.8465,25.036,77.74,13.777333,4.789014,47.04248,61.444748,83.41266
2015-01-08,25.104057,41.33911,15.023,25.3455,78.175,14.041,4.7698,47.87488,62.369263,84.5652
2015-01-07,24.175192,40.157745,14.921,25.2575,76.15,14.0633335,4.595676,46.828438,61.543804,83.90547
2015-01-06,23.84089,39.653927,14.7645,25.332,76.15,14.085333,4.608886,46.757088,60.730137,82.093185
2015-01-05,23.838646,40.240265,15.1095,25.973,77.19,14.006,4.7529883,48.001724,61.123997,82.498566
2015-01-02,24.529686,40.61813,15.426,26.4775,78.45,14.6206665,4.8346467,49.53968,62.503693,83.07881
2014-12-31,24.765268,40.348846,15.5175,26.533,78.02,14.827333,4.8154325,49.295486,61.838608,83.11855
2014-12-30,25.245407,40.84398,15.515,26.764,79.22,14.815333,4.8922877,49.744488,62.392845,83.7465
2014-12-29,25.557272,41.2175,15.602,26.8655,80.02,15.047334,4.93792,49.594822,62.600388,83.72265
2014-12-26,25.575222,41.59102,15.4545,27.076,80.775,15.188,4.945125,49.27186,62.881046,83.50804
2014-12-24,25.130981,41.816868,15.1515,26.8465,80.77,14.817333,4.940322,49.216717,63.119247,83.13445
2014-12-23,25.249895,42.08615,15.31425,26.9385,80.61,14.731334,4.9595356,49.216717,62.560295,82.88805
2014-12-22,25.33964,41.677883,15.327,26.615,81.45,14.84,4.990758,48.791348,62.312656,84.84341
2014-12-19,25.079378,41.399918,14.995,26.002,79.88,14.619333,4.904296,48.78347,61.71361,83.89752
2014-12-18,25.274574,41.278305,14.8865,25.731,78.4,14.550667,4.8562617,48.428997,62.300865,84.89905
2014-12-17,24.547636,39.732105,14.944,25.3225,76.11,13.7213335,4.837048,47.081997,61.10277,82.72113
2014-12-16,23.949707,39.228287,14.753,24.908,74.69,13.187333,4.646112,46.02645,59.76553,81.67986
2014-12-15,24.281765,40.53995,15.3035,25.792,76.99,13.602667,4.7001505,46.601486,60.541462,82.63369
2014-12-12,24.619432,40.783173,15.366,26.0755,77.83,13.8,4.714561,47.29468,60.56033,83.00728
2014-12-11,25.04348,40.974277,15.368,26.6055,77.73,13.925333,4.8658686,48.16117,62.055588,84.82751
2014-12-10,25.11752,40.739742,15.292,26.402,76.18,13.989333,4.8682704,47.79882,61.725403,84.44598
2014-12-09,25.60439,41.33911,15.625,26.8055,76.84,14.459333,4.9787493,49.193085,62.29615,85.884674
2014-12-08,25.218483,41.430317,15.332,26.5365,76.52,14.290667,4.995561,49.366383,62.05087,86.258255
2014-12-05,25.801828,42.06009,15.6315,26.404,76.36,14.914,5.0604076,49.390015,62.109833,86.250305
2014-12-04,25.911768,42.424923,15.8465,27.129,75.24,15.218667,5.0315866,48.350224,61.58861,85.495186
2014-12-03,26.010487,41.764748,15.825,26.8485,74.88,15.286667,5.0772195,48.47626,61.6971,85.62237
2014-12-02,25.718815,42.094837,16.3155,26.9295,75.46,15.428667,4.9499288,48.11391,61.32211,86.250305
2014-12-01,25.817535,42.23382,16.3,26.9825,75.1,15.442667,4.9427238,47.263172,60.883434,85.868774
2014-11-28,26.683578,41.530212,16.932,27.454,77.7,16.301332,5.0363903,47.389206,60.892868,86.04364
2014-11-26,26.699284,41.478096,16.6785,27.3865,77.62,16.562666,5.023181,47.531,60.673534,85.21699
2014-11-25,26.385176,41.23487,16.752,27.4615,75.63,16.539333,4.940322,47.49949,60.673534,84.81161
2014-11-24,26.615147,41.33911,16.782,27.374,74.01,16.448,4.9427238,48.019382,60.050903,84.95468
2014-11-21,26.131643,41.677883,16.6315,27.2945,73.75,16.185333,4.912702,47.617645,59.956566,85.73365
2014-11-20,26.095745,42.303314,16.527,27.188,73.6,16.580667,4.8850822,47.357697,59.35516,85.43355
2014-11-19,25.727789,41.88636,16.327,27.36,73.33,16.516,4.8058257,47.7358,58.92828,85.891594
2014-11-18,25.90728,42.33806,16.2465,27.2255,74.34,17.18,4.8237624,47.680664,58.89762,85.94688
2014-11-17,25.575222,42.691956,16.1525,27.332,74.24,16.932,4.7101636,47.562504,58.914127,85.52832
2014-11-14,25.617851,42.795536,16.391,27.7595,74.88,17.245333,4.7316875,47.483734,58.687717,85.417755
2014-11-13,25.312716,42.82143,15.824,27.822,74.25,16.78,4.675486,47.444347,59.178276,86.13641
2014-11-12,24.960464,42.105007,15.5755,27.9125,74.72,16.606667,4.698206,47.704296,59.421196,85.8837
2014-11-11,24.612701,42.18269,15.6005,28.0645,74.61,16.738667,4.730492,48.342346,58.785625,86.010056
2014-11-10,24.417505,42.199955,15.2555,27.9115,75.0,16.128666,4.7878895,48.78347,58.898617,85.93898
2014-11-07,24.45789,42.01869,14.993,27.591,75.6,16.013334,4.7328835,48.42112,59.421196,85.44934
2014-11-06,24.388338,42.035954,14.832,27.5845,75.26,16.081333,4.8357205,48.232067,58.87037,86.08903
2014-11-05,24.319084,41.310898,14.826,27.7975,74.83,15.398,4.8141966,48.16905,58.738544,85.93898
2014-11-04,24.261002,41.06058,15.1405,28.2095,75.76,15.928667,4.8141966,47.460102,57.194344,85.78103
2014-11-03,24.439718,40.948368,15.286,28.1885,73.88,16.172667,4.752016,47.956364,56.857727,84.86494
2014-10-31,24.126963,40.52542,15.273,28.3935,74.99,16.113333,4.6730947,47.641277,56.831833,85.11765
2014-10-30,23.899096,39.748577,14.9535,28.0135,74.11,15.910666,4.469813,46.78266,55.706635,84.53325
2014-10-29,23.979519,40.240578,14.706,27.9225,75.86,15.873333,4.4973154,46.70389,50.530262,83.36444
2014-10-28,23.84548,40.128365,14.7795,27.947,80.77,16.184668,4.5272098,46.971714,51.012825,82.75635
2014-10-27,23.481342,39.62773,14.4985,27.494,80.28,14.778,4.421982,46.19187,50.236015,82.18774
2014-10-24,23.505917,39.817627,14.353,27.445,80.67,15.682667,4.41959,46.270645,50.252495,81.44539
2014-10-23,23.41879,38.85952,15.659,27.6825,80.04,15.686,4.372955,45.734997,50.44081,81.05052
2014-10-22,23.00774,38.307095,15.6485,27.1345,78.37,15.406667,4.2784886,45.254486,49.64988,79.93699
2014-10-21,22.891573,38.738678,15.7665,26.9015,78.69,15.689333,4.3813252,45.63259,50.212475,79.25782
2014-10-20,22.286163,38.04815,15.3105,26.619,76.95,15.364667,4.2019587,44.60856,48.927208,78.34173
2014-10-17,21.819263,37.659725,15.182,26.1485,75.95,15.165334,4.1660852,44.269836,48.491726,77.94686
2014-10-16,21.504272,36.89151,15.143,26.846,72.63,15.09,4.17326,43.387592,47.785534,76.430565
2014-10-15,21.79022,37.30583,15.2985,27.0365,73.21,15.3133335,4.1708684,43.742065,47.138195,77.55989
2014-10-14,22.060532,37.74604,15.4155,27.4345,73.59,15.137333,4.1074924,45.679855,47.719624,76.612206
2014-10-13,22.297335,37.676987,15.3225,27.2375,72.99,14.972667,4.0142217,45.813766,48.08684,78.27855
2014-10-10,22.502861,38.00499,15.5695,27.7595,72.91,15.794,4.028571,46.097347,48.25162,79.94489
2014-10-09,22.567646,39.575943,15.7685,28.5405,75.91,17.134,4.283272,46.53847,48.894253,80.616165
2014-10-08,22.518497,40.378685,16.135,29.187,77.52,17.285334,4.366976,47.57826,49.98885,82.85111
2014-10-07,22.060532,39.299732,15.849,28.705,76.29,17.304667,4.286859,46.688137,48.97429,80.860985
2014-10-06,22.254889,39.7831,16.11,29.389,77.555,17.374666,4.333494,47.40496,49.85467,82.81163
2014-10-03,22.254889,39.7831,16.137,29.3125,77.44,17.014,4.3598013,47.49949,49.901752,83.02486
2014-10-02,22.31744,39.49826,15.9205,29.044,77.08,16.761333,4.350235,46.34942,49.3674,82.01399
2014-10-01,22.156593,39.619102,15.873,28.9815,76.55,16.016,4.3693676,46.764088,49.435665,82.36938
2014-09-30,22.507328,40.016155,16.122,29.4205,79.04,16.178667,4.4124155,47.131817,50.2266,84.17787
2014-09-29,22.364353,40.08521,16.091,29.3905,79.0,16.350666,4.4279604,47.202232,49.652233,84.13838
2014-09-26,22.507328,40.059315,16.1605,29.395,78.79,16.44,4.4351354,47.382187,49.889984,84.580635
2014-09-25,21.863943,39.739944,16.0965,29.2625,77.22,16.463333,4.426765,47.0614,49.600445,84.580635
2014-09-24,22.730726,40.63763,16.4105,29.921,78.535,16.809334,4.5248184,48.219357,50.471413,85.79683
2014-09-23,22.92955,40.18879,16.1815,29.559,78.29,16.694,4.4985113,47.679497,50.01239,84.86494
2014-09-22,22.576582,40.62037,16.225,29.8635,76.8,16.668667,4.517644,47.656025,50.346653,85.196625
2014-09-19,22.554241,41.01742,16.566,30.27,77.91,17.288,4.563083,47.812508,50.90454,85.2835
2014-09-18,22.739662,40.292366,16.25,29.8635,77.0,17.588,4.649179,47.97681,50.94927,84.77807
2014-09-17,22.692749,40.154263,16.2,29.6645,76.43,17.425333,4.579824,47.186584,50.735058,83.86198
2014-09-16,22.531902,40.36142,16.388,29.439,76.08,17.382668,4.5762367,46.93622,51.15171,83.61716
2014-09-15,22.703918,39.912575,16.1945,29.082,74.58,16.924,4.510469,46.8971,50.525555,82.701065
2014-09-12,22.71062,40.305313,16.5595,29.245,77.48,18.613333,4.5726495,46.967514,50.384315,82.5905
2014-09-11,22.659239,40.568577,16.526,29.5555,77.92,18.687334,4.6420045,46.756264,50.598526,82.56681
2014-09-10,22.563177,40.430473,16.5665,29.671,77.43,18.74,4.6898355,46.33377,51.05284,82.91429
2014-09-09,21.89075,40.36142,16.4875,29.5985,76.67,18.565332,4.6730947,46.208584,50.44081,81.97451
2014-09-08,21.973408,40.111103,17.117,30.0815,77.89,18.807333,4.7328835,46.85798,50.791553,82.17194
2014-09-05,22.10968,39.62773,17.319,29.889,77.26,18.492666,4.7759314,46.873627,50.42433,82.46414
2014-09-04,21.919792,39.066677,17.2975,29.657,75.95,19.069334,4.790281,46.717144,50.436104,82.006096
2014-09-03,22.102978,38.807728,16.95,29.476,75.83,18.746,4.7077723,46.70932,50.586758,81.94292
2014-09-02,23.076992,38.91994,17.119,29.4315,76.68,18.941334,4.6623325,46.68585,50.546738,81.62702
2014-08-29,22.898273,39.213417,16.952,29.118,74.82,17.98,4.651571,46.51372,50.026512,81.91923
2014-08-28,22.842424,38.738678,17.001,29.016,73.855,17.590666,4.6372213,46.286823,50.516136,81.30323
2014-08-27,22.815617,38.730045,17.159,29.15,74.63,17.55,4.5989566,46.623257,51.11169,81.516464
2014-08-26,22.53838,38.846573,17.0915,29.406,75.9601,17.449333,4.6527667,46.740616,51.017532,81.6902
2014-08-25,22.683813,38.988995,16.701,29.5285,75.02,17.503334,4.570258,46.427658,50.850403,81.52436
2014-08-22,22.634665,38.97173,16.5795,29.627,74.57,17.118668,4.563083,45.762615,50.86688,81.42169
2014-08-21,22.46935,39.03215,16.6455,29.621,74.57,16.956,4.560692,45.77044,50.786842,81.727615
2014-08-20,22.467117,38.7991,16.789,29.7705,74.81,17.047333,4.6037397,45.097576,50.892773,80.95889
2014-08-19,22.458181,39.127098,16.7565,29.8555,75.29,17.117332,4.632438,45.034985,50.6103,80.76279
2014-08-18,22.152126,38.69817,16.7265,29.635,74.59,17.329334,4.595531,44.77679,50.450226,80.558846
2014-08-15,21.888515,38.423653,16.6815,29.1855,73.63,17.467333,4.5336223,44.401237,49.47804,79.358696
2014-08-14,21.781284,37.977566,16.6605,29.2325,74.296,17.425333,4.476476,44.581192,50.026512,80.025444
2014-08-13,21.723202,37.81457,16.314,29.228,73.77,17.354,4.5264792,44.377766,49.76993,79.80581
2014-08-12,21.439487,37.334167,15.966,28.606,72.83,17.330667,4.500287,44.08828,49.410454,78.93512
2014-08-11,21.443954,37.05965,15.9165,28.8625,73.44,17.288,4.500287,44.064808,49.47624,79.35085
2014-08-08,21.164707,37.05965,15.84,28.897,73.06,16.542,4.524098,44.080456,49.448044,79.2881
2014-08-07,21.106625,37.08539,15.5725,28.5905,73.17,16.826,4.157408,43.744022,49.114414,78.38603
2014-08-06,21.108847,36.665035,15.6945,28.7245,72.47,16.59534,4.200268,43.994392,49.502083,78.99787
2014-08-05,21.144413,36.956707,15.616,28.657,72.69,15.899333,4.20503,43.86138,49.466843,78.29974
2014-08-04,21.24889,37.205486,15.6825,29.1135,73.51,15.901334,4.202649,44.322998,49.847466,78.566444
2014-08-01,21.368929,36.76798,15.353,28.68,72.36,15.551333,4.2121735,44.18999,49.765232,78.362495
2014-07-31,21.251114,37.025337,15.6495,28.9775,72.65,14.886666,4.1669326,45.121048,49.57727,78.511536
2014-07-30,21.817959,37.384354,16.1255,29.772,74.677,15.261333,4.3050365,46.091225,50.293873,80.24508
2014-07-29,21.869085,37.647285,16.0,29.6975,73.71,15.000667,4.2336035,45.87998,50.1623,79.97838
2014-07-28,22.011353,37.720203,16.0205,29.951,74.92,14.988,4.219317,46.310295,50.331467,80.09604
2014-07-25,21.711481,38.174873,16.2005,29.904,75.19,14.904667,4.2359843,46.169464,50.46069,80.09604
2014-07-24,21.56899,38.089085,17.9305,30.1505,74.98,14.902667,4.31218,46.294647,52.33326,80.16664
2014-07-23,21.604557,38.492283,17.907,30.2595,71.29,14.832666,4.3050365,46.16164,51.97143,80.1588
2014-07-22,21.055496,38.457966,18.042,30.1785,69.27,14.638667,4.3978996,45.90345,51.98553,80.378426
2014-07-21,20.881887,38.462257,17.988,29.922,69.4,14.702666,4.4169483,45.567017,51.506226,79.43714
2014-07-18,20.991032,38.337868,17.933,30.2555,68.4199,14.668007,4.390756,45.559193,51.73648,79.852875
2014-07-17,20.693138,38.200607,17.6227,29.041,66.4099,14.36,4.595531,45.269703,51.19139,78.73117
2014-07-16,21.068834,37.81457,17.795,29.531,67.66,14.477333,4.6074367,45.934746,52.31681,80.18233
2014-07-15,21.188871,36.416256,17.722,29.653,67.165,14.638667,4.612199,45.59049,52.107704,81.0138
2014-07-14,21.440062,36.15032,17.766,29.713,67.9,15.113334,4.59315,44.041336,51.93149,82.661064
2014-07-11,21.166643,36.107426,17.31,29.3325,66.34,14.542,4.5360036,43.65796,50.984634,82.44143
2014-07-10,21.125519,35.75999,16.396,29.002,64.8725,14.630667,4.5252886,43.470184,50.6416,82.99051
2014-07-09,21.204432,35.747124,16.4985,29.168,64.97,14.8706665,4.55029,43.830086,50.787273,83.17877
2014-07-08,21.195541,35.841488,16.1905,28.92,62.76,14.604667,4.4169483,43.626663,50.575817,82.92776
2014-07-07,21.332916,36.021637,16.6775,29.538,65.29,14.844,4.452665,44.338646,50.923546,83.51607
2014-07-03,20.902115,35.858643,16.8746,29.654,66.29,15.283334,4.4883814,44.63596,50.869507,82.69244
2014-07-02,20.779854,35.94443,16.6425,29.539,66.45,15.295,4.4484982,44.573368,50.477135,83.037575
2014-07-01,20.788746,35.918694,16.6195,29.5745,68.06,15.981334,4.4645705,45.04281,50.338516,83.04542
2014-06-30,20.657595,35.772858,16.239,29.2335,67.29,16.004,4.4145675,44.77086,49.506783,82.06491
2014-06-27,20.446417,36.244682,16.2285,29.2845,67.6,15.937333,4.3764696,44.700928,49.170803,82.35514
2014-06-26,20.20634,35.790016,16.2845,29.2385,67.13,15.706667,4.3717074,44.592148,49.095615,82.87285
2014-06-25,20.086304,36.055954,16.372,29.2965,67.44,15.792733,4.431235,44.700928,49.119114,82.95914
2014-06-24,20.06852,35.811462,16.208,28.627,65.72,15.5,4.385994,44.615456,48.820724,82.041374
2014-06-23,20.19078,36.021637,16.362,28.7145,65.37,15.814667,4.455046,45.21375,49.215443,82.166885
2014-06-20,20.208565,35.7557,16.21,28.326,64.5,15.306,4.5074306,44.71647,49.220142,82.574776
2014-06-19,20.419743,35.609863,16.35,28.2495,64.3415,15.186,4.5569572,44.522217,49.415154,81.429535
2014-06-18,20.490875,35.729965,16.719,28.033,65.6,15.141334,4.664583,44.895176,49.63366,80.64513
2014-06-17,20.468645,35.7557,16.281,27.53075,64.4,15.444667,4.6693454,44.615456,49.530277,79.95485
2014-06-16,20.495321,35.601284,16.381,27.615,64.19,14.974,4.638391,44.188107,49.396355,80.36274
2014-06-13,20.290812,35.369663,16.3135,28.0175,64.5,13.761333,4.6526775,44.320194,49.643055,80.42549
2014-06-12,20.515327,34.812054,16.2955,27.975,64.2901,13.568,4.6479154,44.320194,49.755833,80.42549
2014-06-11,20.864326,35.052254,16.76,28.375,65.781,13.631333,4.6193423,44.498905,49.96964,81.04517
2014-06-10,20.95102,35.26672,16.6205,28.415,65.77,13.486667,4.5598145,44.98842,50.338516,81.65701
2014-06-09,20.828758,35.403976,16.375,28.5365,62.88,13.687333,4.5360036,44.615456,49.946144,80.966736
2014-06-06,20.500698,35.58413,16.4835,28.3015,62.5,13.878067,4.5312414,44.265804,50.044823,80.93536
2014-06-05,20.557224,35.352505,16.1785,28.2465,63.186,13.793333,4.5145736,44.001625,49.86156,80.966736
2014-06-04,20.476883,34.58901,15.339,27.688,63.34,13.599334,4.495525,43.263474,49.67595,80.54315
2014-06-03,20.245699,34.56327,15.3595,27.7255,62.87,13.662666,4.4907627,43.201313,49.650105,80.37058
2014-06-02,19.963388,34.992203,15.442,28.217,63.08,13.646667,4.5098114,43.00706,50.167,80.143105
2014-05-30,20.101526,35.120884,15.6275,28.5825,63.3,13.851334,4.524098,43.178,50.47479,79.586174
2014-05-29,20.177105,34.606167,15.689,28.528,63.83,14.016,4.5121927,43.29455,50.437195,79.03709
2014-05-28,19.81604,34.32307,15.508,28.5225,63.51,14.016,4.5193357,43.084763,50.232784,78.67626
2014-05-27,19.867485,34.477486,15.541,28.7435,63.48,14.104,4.4812384,42.84389,50.39725,79.07631
2014-05-23,19.50229,34.417435,15.612,28.19,61.351,13.82,4.402662,42.369923,49.826317,79.209656
2014-05-22,19.284445,34.40028,15.2455,27.7725,60.52,13.658667,4.362183,42.38546,49.191948,79.19397
2014-05-21,19.25396,34.614742,15.2505,27.485,60.49,13.296667,4.343134,42.05135,49.363464,78.78889
2014-05-20,19.20315,34.039974,15.0595,27.0195,58.56,13.02,4.343134,41.74055,48.85127,78.09557
2014-05-19,19.199339,34.100025,14.83775,26.9415,59.21,13.072667,4.3940907,41.82602,49.42455,78.39938
2014-05-16,18.974506,34.168655,14.885,26.415,58.0199,12.770667,4.256627,41.421978,49.295326,78.352646
2014-05-15,18.698547,33.971348,14.7595,26.456,57.919,12.572667,4.266107,41.577377,48.74084,78.43833
